GPU: NVIDIA GeForce 930M
CPU: Intel(R) Pentium(R) CPU 3825U @ 1.90GHz
Python - numba/numpy
blockspergrid_x=2
blockspergrid_y=2
Count	CPU	GPU
254	0.012983560562133789	0.022984743118286133

255	0.01197504997253418	0.0289764404296875

256	0.01098322868347168	0.019988298416137695

257	0.012987136840820312	0.024630069732666016

258	0.013988971710205078	0.03399229049682617

259	0.020990848541259766	0.025980710983276367

260	0.012993574142456055	0.030969858169555664

261	0.01598525047302246	0.026998519897460938

262	0.015991926193237305	0.02799510955810547

263	0.01898956298828125	0.024882793426513672

264	0.011990070343017578	0.029821395874023438

265	0.014990568161010742	0.029983043670654297

266	0.015993833541870117	0.026584863662719727

267	0.01597428321838379	0.022977352142333984

268	0.018985271453857422	0.023980379104614258

269	0.015980243682861328	0.0269775390625

270	0.016982078552246094	0.02498650550842285

271	0.017981767654418945	0.03497576713562012

272	0.016985654830932617	0.0259854793548584

273	0.014981269836425781	0.02998495101928711

274	0.021986961364746094	0.03459882736206055

275	0.01498270034790039	0.02398824691772461

276	0.015990734100341797	0.03098273277282715

277	0.014987468719482422	0.0319819450378418

278	0.017991065979003906	0.024992942810058594

279	0.0169832706451416	0.02898120880126953

280	0.017993927001953125	0.030984163284301758

281	0.01999044418334961	0.023987293243408203

282	0.020990848541259766	0.03598165512084961

283	0.020992755889892578	0.030989646911621094

284	0.01899266242980957	0.026980876922607422

285	0.02898383140563965	0.03198051452636719

286	0.020984649658203125	0.028981924057006836

287	0.018503427505493164	0.029607534408569336

288	0.019989490509033203	0.031983375549316406

289	0.021984577178955078	0.026990413665771484

290	0.01698446273803711	0.025982141494750977

291	0.01598644256591797	0.031070470809936523

292	0.019977569580078125	0.02898383140563965

293	0.02098536491394043	0.03215312957763672

294	0.019981861114501953	0.030987977981567383

295	0.018985271453857422	0.030902862548828125

296	0.01897883415222168	0.027987003326416016

297	0.025956392288208008	0.03298068046569824

298	0.022968769073486328	0.02998495101928711

299	0.017982006072998047	0.030737638473510742

300	0.020982742309570312	0.028990745544433594

301	0.022991180419921875	0.03497672080993652

302	0.020989656448364258	0.028761863708496094

303	0.02498459815979004	0.02799081802368164

304	0.0269773006439209	0.03497576713562012

305	0.021979331970214844	0.027978897094726562

306	0.02496933937072754	0.0359957218170166

307	0.025971651077270508	0.029979944229125977

308	0.023976564407348633	0.031983375549316406

309	0.026978492736816406	0.030644893646240234

310	0.022983074188232422	0.03397727012634277

311	0.021977901458740234	0.027989625930786133

312	0.025980472564697266	0.03269028663635254

313	0.02398514747619629	0.03174448013305664

314	0.02497696876525879	0.027994394302368164

315	0.025981903076171875	0.03897380828857422

316	0.02797722816467285	0.027981042861938477

317	0.027981042861938477	0.02897191047668457

318	0.035977840423583984	0.04398155212402344

319	0.023976802825927734	0.026982545852661133

320	0.02898573875427246	0.029987812042236328

321	0.02498459815979004	0.03318905830383301

322	0.02897477149963379	0.02799248695373535

323	0.0269927978515625	0.030971765518188477

324	0.029979467391967773	0.032985687255859375

325	0.03197193145751953	0.03098607063293457

326	0.025993824005126953	0.03496289253234863

327	0.027977943420410156	0.02898430824279785

328	0.030988454818725586	0.039170026779174805

329	0.025973081588745117	0.03394484519958496

330	0.028985023498535156	0.0259854793548584

331	0.03097844123840332	0.03297686576843262

332	0.03098893165588379	0.03597831726074219

333	0.028980255126953125	0.031989336013793945

334	0.03796982765197754	0.041980743408203125

335	0.029979705810546875	0.041982412338256836

336	0.03598165512084961	0.037981510162353516

337	0.03797197341918945	0.04097580909729004

338	0.031973838806152344	0.04198265075683594

339	0.05594968795776367	0.038987159729003906

340	0.030491352081298828	0.03298664093017578

341	0.055960655212402344	0.05196881294250488

342	0.14597225189208984	0.06601691246032715

343	0.13811659812927246	0.05197930335998535

344	0.06410741806030273	0.04682183265686035

345	0.04996299743652344	0.043972015380859375

346	0.042968034744262695	0.03897237777709961

347	0.044969797134399414	0.03297734260559082

348	0.05196237564086914	0.1736142635345459

349	0.044965505599975586	0.037981271743774414

350	0.042971134185791016	0.038973093032836914

351	0.045975685119628906	0.03999829292297363

352	0.038968801498413086	0.03199148178100586

353	0.03398704528808594	0.03398489952087402

354	0.03898739814758301	0.03697776794433594

355	0.039975881576538086	0.03198409080505371

356	0.04197549819946289	0.035980939865112305

357	0.036974430084228516	0.03397870063781738

358	0.03597259521484375	0.03098154067993164

359	0.0359799861907959	0.03716540336608887

360	0.03296518325805664	0.03197956085205078

361	0.036972761154174805	0.036978960037231445

362	0.032973527908325195	0.03697824478149414

363	0.03697657585144043	0.0339808464050293

364	0.044969797134399414	0.033556222915649414

365	0.039975881576538086	0.03414344787597656

366	0.03897738456726074	0.032989501953125

367	0.040978431701660156	0.036581993103027344

368	0.038979530334472656	0.03529524803161621

369	0.0399782657623291	0.03297734260559082

370	0.04097437858581543	0.04026532173156738

371	0.03697824478149414	0.031981468200683594

372	0.048972368240356445	0.03797650337219238

373	0.03997445106506348	0.03676414489746094

374	0.04098153114318848	0.035985469818115234

375	0.03897809982299805	0.037978172302246094

376	0.04196882247924805	0.0405726432800293

377	0.042969465255737305	0.03498721122741699

378	0.03997635841369629	0.032975196838378906

379	0.044970035552978516	0.042978763580322266

380	0.0439755916595459	0.033974409103393555

381	0.039978742599487305	0.040483951568603516

382	0.04197502136230469	0.03898453712463379

383	0.04296278953552246	0.03851008415222168

384	0.044975996017456055	0.03798723220825195

385	0.04497265815734863	0.034987449645996094

386	0.045969486236572266	0.03598523139953613

387	0.04795551300048828	0.0419766902923584

388	0.04797053337097168	0.035986900329589844

389	0.04596900939941406	0.03995323181152344

390	0.04597616195678711	0.04298520088195801

391	0.04697299003601074	0.03598451614379883

392	0.04597306251525879	0.0405728816986084

393	0.04797244071960449	0.03399324417114258

394	0.05296921730041504	0.03711223602294922

395	0.04897046089172363	0.03798079490661621

396	0.04696512222290039	0.03497791290283203

397	0.05196690559387207	0.038979291915893555

398	0.05197262763977051	0.03751492500305176

399	0.04895758628845215	0.03698158264160156

400	0.04997563362121582	0.04098248481750488

401	0.05596137046813965	0.04298543930053711

402	0.04896855354309082	0.03698229789733887

403	0.04896831512451172	0.04196786880493164

404	0.052969932556152344	0.03598427772521973

405	0.05595278739929199	0.03597736358642578

406	0.053954124450683594	0.03697395324707031

407	0.05097007751464844	0.03598499298095703

408	0.0569610595703125	0.04521894454956055

409	0.05195927619934082	0.04496645927429199

410	0.05196714401245117	0.03499007225036621

411	0.05596613883972168	0.03698015213012695

412	0.05596470832824707	0.03897356986999512

413	0.05197024345397949	0.03498125076293945

414	0.06696224212646484	0.04597210884094238

415	0.05696702003479004	0.035982370376586914

416	0.0529782772064209	0.040959835052490234

417	0.05796504020690918	0.0376286506652832

418	0.05795884132385254	0.03896784782409668

419	0.052964210510253906	0.03897881507873535

420	0.05596303939819336	0.03897857666015625

421	0.058965206146240234	0.0419766902923584

422	0.059949398040771484	0.040778398513793945

423	0.05996537208557129	0.039420366287231445

424	0.055968284606933594	0.03697681427001953

425	0.0579676628112793	0.04130887985229492

426	0.06395983695983887	0.04297757148742676

427	0.06595420837402344	0.04601573944091797

428	0.06495261192321777	0.04794883728027344

429	0.06895899772644043	0.03898310661315918

430	0.10194015502929688	0.05797410011291504

431	0.06595325469970703	0.04097914695739746

432	0.0759580135345459	0.04297804832458496

433	0.06394672393798828	0.04157304763793945

434	0.06496000289916992	0.04097628593444824

435	0.06296849250793457	0.03498530387878418

436	0.06895709037780762	0.04497075080871582

437	0.06695795059204102	0.03997683525085449

438	0.07395505905151367	0.04397892951965332

439	0.06995630264282227	0.045928239822387695

440	0.07647466659545898	0.0419774055480957

441	0.09594202041625977	0.0589749813079834

442	0.09993600845336914	0.04997444152832031

443	0.07795143127441406	0.04297685623168945

444	0.07895374298095703	0.044975996017456055

445	0.07395577430725098	0.0469670295715332

446	0.06995320320129395	0.043973684310913086

447	0.06795525550842285	0.04549050331115723

448	0.07695531845092773	0.038984060287475586

449	0.07296013832092285	0.0439755916595459

450	0.0789494514465332	0.04697012901306152

451	0.07795381546020508	0.04297471046447754

452	0.0809481143951416	0.0458223819732666

453	0.06994843482971191	0.04190421104431152

454	0.07395696640014648	0.045972347259521484

455	0.07395601272583008	0.04243659973144531

456	0.0709536075592041	0.04298233985900879

457	0.07195305824279785	0.04097461700439453

458	0.07694172859191895	0.04756784439086914

459	0.06995320320129395	0.03898000717163086

460	0.08793234825134277	0.04847216606140137

461	0.07594752311706543	0.04497480392456055

462	0.07594704627990723	0.04099702835083008

463	0.07395744323730469	0.04285931587219238

464	0.07894015312194824	0.042929649353027344

465	0.08294105529785156	0.03997635841369629

466	0.07894039154052734	0.045958518981933594

467	0.07894301414489746	0.0419769287109375

468	0.0749516487121582	0.04098176956176758

469	0.08094096183776855	0.046460866928100586

470	0.08594441413879395	0.043977975845336914

471	0.07993459701538086	0.043979644775390625

472	0.07894372940063477	0.04398059844970703

473	0.07694864273071289	0.04299211502075195

474	0.08094501495361328	0.04497337341308594

475	0.0919485092163086	0.049976348876953125

476	0.08094954490661621	0.04197955131530762

477	0.08495950698852539	0.04996609687805176

478	0.07894706726074219	0.04376792907714844

479	0.09095096588134766	0.04397463798522949

480	0.0899345874786377	0.04896903038024902

481	0.08594560623168945	0.04297327995300293

482	0.09194278717041016	0.05554533004760742

483	0.0969398021697998	0.04930877685546875

484	0.09694290161132812	0.0629720687866211

485	0.11592268943786621	0.04896855354309082

486	0.08895277976989746	0.04797792434692383

487	0.09194445610046387	0.044982194900512695

488	0.08494448661804199	0.04678964614868164

489	0.09694218635559082	0.04797196388244629

490	0.11292290687561035	0.044982194900512695

491	0.16289496421813965	0.058837175369262695

492	0.09594249725341797	0.04697155952453613

493	0.110931396484375	0.050977230072021484

494	0.08694267272949219	0.047870635986328125

495	0.0879371166229248	0.04697537422180176

496	0.09493613243103027	0.04896426200866699

497	0.09693455696105957	0.046976327896118164

498	0.09193992614746094	0.04597187042236328

499	0.09594106674194336	0.04772353172302246

500	0.09993243217468262	0.046972036361694336

501	0.09593486785888672	0.04397916793823242

502	0.09094023704528809	0.05297565460205078

503	0.09893226623535156	0.04498004913330078

504	0.09793567657470703	0.04587149620056152

505	0.10693049430847168	0.04797244071960449

506	0.09593415260314941	0.04596757888793945

507	0.10992836952209473	0.04797625541687012

508	0.1009373664855957	0.051995277404785156

509	0.10692906379699707	0.04896664619445801

510	0.09893083572387695	0.048972368240356445

511	0.09993577003479004	0.04938244819641113

512	0.10290265083312988	0.045977115631103516

513	0.09893465042114258	0.05075216293334961

514	0.09893560409545898	0.04596424102783203

515	0.0969395637512207	0.04697561264038086

516	0.10544824600219727	0.04793071746826172

517	0.10993099212646484	0.045632362365722656

518	0.10692477226257324	0.050978660583496094

519	0.1029365062713623	0.04996991157531738

520	0.10194087028503418	0.04498124122619629

521	0.10893082618713379	0.04696965217590332

522	0.10193395614624023	0.0473332405090332

523	0.10792756080627441	0.04597353935241699

524	0.11192965507507324	0.05102205276489258

525	0.11092519760131836	0.04597949981689453

526	0.10692954063415527	0.04838681221008301

527	0.11545729637145996	0.04915595054626465

528	0.11589574813842773	0.0489659309387207

529	0.11544466018676758	0.05097651481628418

530	0.11544346809387207	0.05147981643676758

531	0.1129300594329834	0.04997658729553223

532	0.11792516708374023	0.05121564865112305

533	0.11889886856079102	0.05155205726623535

534	0.11392784118652344	0.04897117614746094

535	0.11493062973022461	0.05251765251159668

536	0.11692166328430176	0.04597282409667969

537	0.11392378807067871	0.04923272132873535

538	0.11992526054382324	0.04891681671142578

539	0.1159355640411377	0.048316001892089844

540	0.12891745567321777	0.05297446250915527

541	0.11892485618591309	0.04896950721740723

542	0.12091255187988281	0.04697370529174805

543	0.12492799758911133	0.04897737503051758

544	0.1219339370727539	0.05222678184509277

545	0.11891913414001465	0.047968387603759766

546	0.12893319129943848	0.053254127502441406

547	0.12591958045959473	0.0479733943939209

548	0.12492775917053223	0.05196118354797363

549	0.11691951751708984	0.04694414138793945

550	0.1349179744720459	0.04896807670593262

551	0.12492632865905762	0.04938840866088867

552	0.1269235610961914	0.04996848106384277

553	0.12691545486450195	0.04897475242614746

554	0.1269228458404541	0.05189394950866699

555	0.13391327857971191	0.052965402603149414

556	0.12891888618469238	0.04586315155029297

557	0.12892746925354004	0.05296587944030762

558	0.13491606712341309	0.05297064781188965

559	0.14190292358398438	0.05296826362609863

560	0.14991450309753418	0.05807161331176758

561	0.13691282272338867	0.05097079277038574

562	0.13192319869995117	0.049971580505371094

563	0.13291454315185547	0.05701732635498047

564	0.12792038917541504	0.04998493194580078

565	0.1379106044769287	0.05596733093261719

566	0.13291072845458984	0.05484151840209961

567	0.13890361785888672	0.05097818374633789

568	0.13490843772888184	0.05856776237487793

569	0.1389150619506836	0.05396676063537598

570	0.14490318298339844	0.055135250091552734

571	0.14290189743041992	0.05179929733276367

572	0.13789677619934082	0.052973270416259766

573	0.1389155387878418	0.05518484115600586

574	0.14090728759765625	0.054857492446899414

575	0.14691734313964844	0.048972129821777344

576	0.13991379737854004	0.05315685272216797

577	0.15097713470458984	0.05694413185119629

578	0.13890838623046875	0.05096435546875

579	0.14390826225280762	0.058962106704711914

580	0.14191079139709473	0.051971435546875

581	0.14891576766967773	0.05627846717834473

582	0.1468954086303711	0.05390453338623047

583	0.14291810989379883	0.05296635627746582

584	0.14391398429870605	0.05497622489929199

585	0.14790678024291992	0.05698132514953613

586	0.14691567420959473	0.050975799560546875

587	0.1409149169921875	0.05396676063537598

588	0.14591455459594727	0.05796408653259277

589	0.15290284156799316	0.05396676063537598

590	0.14891695976257324	0.05860090255737305

591	0.1519019603729248	0.05496621131896973

592	0.15590524673461914	0.055969953536987305

593	0.15489912033081055	0.05855512619018555

594	0.15490126609802246	0.05697226524353027

595	0.15790796279907227	0.05697989463806152

596	0.14890527725219727	0.06146502494812012

597	0.14891409873962402	0.05394601821899414

598	0.1569058895111084	0.0548553466796875

599	0.16290044784545898	0.05597066879272461

600	0.15842509269714355	0.05996370315551758

601	0.1539013385772705	0.06296539306640625

602	0.15990710258483887	0.06096768379211426

603	0.1579117774963379	0.0609586238861084

604	0.15689969062805176	0.058965444564819336

605	0.16589665412902832	0.058973073959350586

606	0.16289877891540527	0.057668209075927734

607	0.16589832305908203	0.05896162986755371

608	0.15943408012390137	0.05696868896484375

609	0.16889524459838867	0.05608654022216797

610	0.16489148139953613	0.05897378921508789

611	0.16590118408203125	0.055249691009521484

612	0.16890525817871094	0.062335968017578125

613	0.1688992977142334	0.05597114562988281

614	0.16489791870117188	0.0599665641784668

615	0.17639470100402832	0.06174182891845703

616	0.16990327835083008	0.054979562759399414

617	0.1738901138305664	0.06239032745361328

618	0.1779012680053711	0.06454849243164062

619	0.17188525199890137	0.055968523025512695

620	0.17189526557922363	0.06096649169921875

621	0.17590117454528809	0.05996227264404297

622	0.17189836502075195	0.057970285415649414

623	0.17490482330322266	0.06194567680358887

624	0.1868910789489746	0.05896639823913574

625	0.17390131950378418	0.0619664192199707

626	0.19987058639526367	0.06596541404724121

627	0.19089317321777344	0.0579681396484375

628	0.18189382553100586	0.06387066841125488

629	0.1813952922821045	0.06277108192443848

630	0.18788528442382812	0.06496620178222656

631	0.21040129661560059	0.06568384170532227

632	0.18840694427490234	0.06468892097473145

633	0.18788361549377441	0.06195831298828125

634	0.18541479110717773	0.06754612922668457

635	0.1794295310974121	0.06296157836914062

636	0.18939733505249023	0.0647439956665039

637	0.1894063949584961	0.06596255302429199

638	0.18888497352600098	0.06396198272705078

639	0.19739985466003418	0.06396150588989258

640	0.1868906021118164	0.06798648834228516

641	0.19787216186523438	0.06297731399536133

642	0.19089555740356445	0.06655049324035645

643	0.1908857822418213	0.06496167182922363

644	0.20040273666381836	0.06496715545654297

645	0.20187878608703613	0.06818056106567383

646	0.1948845386505127	0.06496381759643555

647	0.20987319946289062	0.06595683097839355

648	0.19887733459472656	0.06596541404724121

649	0.19787836074829102	0.06706833839416504

650	0.20288562774658203	0.06945252418518066

651	0.20740079879760742	0.06563591957092285

652	0.21088361740112305	0.06596970558166504

653	0.20986700057983398	0.06528687477111816

654	0.2048797607421875	0.06850576400756836

655	0.20487546920776367	0.06516623497009277

656	0.20686841011047363	0.07114028930664062

657	0.2098698616027832	0.06495976448059082

658	0.2133779525756836	0.06896519660949707

659	0.21186065673828125	0.06895589828491211

660	0.2118849754333496	0.0629723072052002

661	0.20988106727600098	0.06798529624938965

662	0.20986676216125488	0.0700221061706543

663	0.21387100219726562	0.06496381759643555

664	0.21639442443847656	0.06774067878723145

665	0.2209172248840332	0.07164788246154785

666	0.2198643684387207	0.06696271896362305

667	0.22186613082885742	0.07079601287841797

668	0.21986746788024902	0.06797361373901367

669	0.22087502479553223	0.06890082359313965

670	0.22286701202392578	0.06992220878601074

671	0.22238373756408691	0.06996273994445801

672	0.2198631763458252	0.06896543502807617

673	0.21784472465515137	0.06995844841003418

674	0.22585487365722656	0.06596493721008301

675	0.2188565731048584	0.0700216293334961

676	0.22186017036437988	0.07152032852172852

677	0.22386884689331055	0.06997847557067871

